Scenario,Safety,Efficiency,Comfort,Total,Note
vae_wgan_sample_0,50.0,4.17,19.92,74.09,1.本工具从安全性(满分50分)、效率性(满分30分) 以及舒适性(满分20分)三个维度对规控器进行性能评价，总分满分100分。
vae_wgan_sample_1000,50.0,19.06,19.76,88.82,2.用户可依据评价结果选取需要的场景，借助onsite官网提供的可视化工具对该场景下的驾驶场景进行复现。
vae_wgan_sample_1001,50.0,6.42,19.96,76.38,
vae_wgan_sample_1002,50.0,19.98,19.96,89.94,
vae_wgan_sample_1003,50.0,20.03,19.92,89.95,
vae_wgan_sample_1004,50.0,5.61,19.92,75.53,
vae_wgan_sample_1005,50.0,6.2,19.68,75.88,
vae_wgan_sample_1006,50.0,20.11,19.92,90.03,
vae_wgan_sample_1007,50.0,5.82,18.92,74.74,
vae_wgan_sample_1008,50.0,18.03,19.96,87.99,
vae_wgan_sample_1009,50.0,5.59,19.56,75.15,
vae_wgan_sample_100,50.0,4.58,19.96,74.54,
vae_wgan_sample_1010,50.0,5.66,19.48,75.14,
vae_wgan_sample_1011,50.0,5.28,19.92,75.2,
vae_wgan_sample_1012,50.0,20.38,19.92,90.3,
vae_wgan_sample_1013,50.0,20.34,19.96,90.3,
vae_wgan_sample_1014,50.0,19.79,19.96,89.75,
vae_wgan_sample_1015,50.0,20.26,19.96,90.22,
vae_wgan_sample_1016,50.0,4.84,19.96,74.8,
vae_wgan_sample_1017,50.0,5.94,19.92,75.86,
vae_wgan_sample_1018,50.0,5.51,19.6,75.11,
vae_wgan_sample_1019,50.0,5.5,20,75.5,
vae_wgan_sample_101,50.0,19.92,19.96,89.88,
vae_wgan_sample_1020,50.0,5.7,19.92,75.62,
vae_wgan_sample_1021,50.0,5.89,19.92,75.81,
vae_wgan_sample_1022,50.0,5.86,19.96,75.82,
vae_wgan_sample_1023,50.0,20.55,19.96,90.51,
vae_wgan_sample_1024,50.0,4.61,19.96,74.57,
vae_wgan_sample_1025,50.0,20.5,19.96,90.46,
vae_wgan_sample_1026,50.0,5.43,19.4,74.83,
vae_wgan_sample_1027,50.0,4.91,19.96,74.87,
vae_wgan_sample_1028,50.0,21.68,19.96,91.64,
vae_wgan_sample_1029,50.0,2.1,19.96,72.06,
vae_wgan_sample_102,50.0,3.21,19.92,73.13,
vae_wgan_sample_1030,50.0,6.44,19.96,76.4,
vae_wgan_sample_1031,50.0,6.35,19.68,76.03,
vae_wgan_sample_1032,50.0,5.3,19.96,75.26,
vae_wgan_sample_1033,50.0,5.36,19.76,75.12,
vae_wgan_sample_1034,50.0,5.27,19.92,75.19,
vae_wgan_sample_1035,50.0,4.86,19.92,74.78,
vae_wgan_sample_1036,50.0,4.76,19.92,74.68,
vae_wgan_sample_1037,50.0,4.65,19.92,74.57,
vae_wgan_sample_1038,50.0,5.3,19.92,75.22,
vae_wgan_sample_1039,50.0,5.37,19.96,75.33,
vae_wgan_sample_103,50.0,5.88,19.92,75.8,
vae_wgan_sample_1040,50.0,4.94,19.8,74.74,
vae_wgan_sample_1041,50.0,4.84,19.92,74.76,
vae_wgan_sample_1042,50.0,5.08,19.96,75.04,
vae_wgan_sample_1043,50.0,5.46,19.36,74.82,
vae_wgan_sample_1044,50.0,5.01,19.68,74.69,
vae_wgan_sample_1045,50.0,20.29,19.96,90.25,
vae_wgan_sample_1046,50.0,5.51,19.44,74.95,
vae_wgan_sample_1047,50.0,4.54,19.92,74.46,
vae_wgan_sample_1048,50.0,20.59,19.96,90.55,
vae_wgan_sample_1049,50.0,19.98,19.92,89.9,
vae_wgan_sample_104,50.0,3.71,19.6,73.31,
vae_wgan_sample_1050,50.0,5.79,19.96,75.75,
vae_wgan_sample_1051,50.0,20.21,19.96,90.17,
vae_wgan_sample_1052,50.0,4.71,19.92,74.63,
vae_wgan_sample_1053,50.0,5.62,18.92,74.54,
vae_wgan_sample_1054,50.0,6.06,19.92,75.98,
vae_wgan_sample_1055,50.0,5.48,19.56,75.04,
vae_wgan_sample_1056,50.0,5.56,19.96,75.52,
vae_wgan_sample_1057,50.0,5.74,19.96,75.7,
vae_wgan_sample_1058,50.0,6.5,19.96,76.46,
vae_wgan_sample_1059,50.0,4.7,19.92,74.62,
vae_wgan_sample_105,50.0,5.72,19.36,75.08,
vae_wgan_sample_1060,46.0,5.52,19.96,71.48,
vae_wgan_sample_1061,50.0,21.58,19.96,91.54,
vae_wgan_sample_1062,50.0,5.32,19.96,75.28,
vae_wgan_sample_1063,50.0,5.64,19.4,75.04,
vae_wgan_sample_1064,50.0,5.25,19.96,75.21,
vae_wgan_sample_1065,50.0,21.57,19.96,91.53,
vae_wgan_sample_1066,50.0,19.38,18.44,87.82,
vae_wgan_sample_1067,50.0,20.33,19.96,90.29,
vae_wgan_sample_1068,50.0,19.11,19.92,89.03,
vae_wgan_sample_1069,50.0,20.93,19.96,90.89,
vae_wgan_sample_106,50.0,20.34,19.96,90.3,
vae_wgan_sample_1070,50.0,5.95,19.56,75.51,
vae_wgan_sample_1071,50.0,5.78,20,75.78,
vae_wgan_sample_1072,50.0,2.39,19.96,72.35,
vae_wgan_sample_1073,50.0,5.85,19.92,75.77,
vae_wgan_sample_1074,50.0,5.71,19.92,75.63,
vae_wgan_sample_1075,50.0,5.36,19.96,75.32,
vae_wgan_sample_1076,50.0,19.94,19.92,89.86,
vae_wgan_sample_1077,50.0,4.8,19.92,74.72,
vae_wgan_sample_1078,50.0,4.05,17.48,71.53,
vae_wgan_sample_1079,50.0,5.49,17.8,73.29,
vae_wgan_sample_107,50.0,5.1,18.92,74.02,
vae_wgan_sample_1080,50.0,5.22,19.88,75.1,
vae_wgan_sample_1081,50.0,5.53,19.92,75.45,
vae_wgan_sample_1082,50.0,18.39,19.96,88.35,
vae_wgan_sample_1083,50.0,20.37,19.96,90.33,
vae_wgan_sample_1084,50.0,5.18,19.56,74.74,
vae_wgan_sample_1085,50.0,19.53,19.92,89.45,
vae_wgan_sample_1086,50.0,4.8,19.24,74.04,
vae_wgan_sample_1087,50.0,4.97,19.0,73.97,
vae_wgan_sample_1088,50.0,18.96,19.28,88.24,
vae_wgan_sample_1089,50.0,5.19,19.96,75.15,
vae_wgan_sample_108,50.0,20.31,19.92,90.23,
vae_wgan_sample_1090,50.0,4.27,19.92,74.19,
vae_wgan_sample_1091,50.0,1.16,19.84,71.0,
vae_wgan_sample_1092,50.0,5.89,19.92,75.81,
vae_wgan_sample_1093,50.0,4.46,19.76,74.22,
vae_wgan_sample_1094,50.0,4.73,19.56,74.29,
vae_wgan_sample_1095,50.0,20.36,19.96,90.32,
vae_wgan_sample_1096,50.0,21.25,19.96,91.21,
vae_wgan_sample_1097,50.0,5.81,19.72,75.53,
vae_wgan_sample_1098,50.0,4.12,19.92,74.04,
vae_wgan_sample_1099,50.0,20.22,19.96,90.18,
vae_wgan_sample_109,50.0,2.69,19.92,72.61,
vae_wgan_sample_10,50.0,19.71,19.96,89.67,
vae_wgan_sample_1100,50.0,4.98,19.96,74.94,
vae_wgan_sample_1101,50.0,5.28,18.64,73.92,
vae_wgan_sample_1102,50.0,16.65,19.96,86.61,
vae_wgan_sample_1103,50.0,3.73,18.48,72.21,
vae_wgan_sample_1104,50.0,5.52,19.96,75.48,
vae_wgan_sample_1105,50.0,19.69,19.84,89.53,
vae_wgan_sample_1106,50.0,4.67,19.92,74.59,
vae_wgan_sample_1107,50.0,20.04,19.96,90.0,
vae_wgan_sample_1108,50.0,20.14,19.52,89.66,
vae_wgan_sample_1109,50.0,6.25,19.96,76.21,
vae_wgan_sample_110,50.0,5.36,19.44,74.8,
vae_wgan_sample_1110,50.0,5.16,19.92,75.08,
vae_wgan_sample_1111,50.0,5.35,19.96,75.31,
vae_wgan_sample_1112,50.0,18.5,19.92,88.42,
vae_wgan_sample_1113,50.0,5.39,19.96,75.35,
vae_wgan_sample_1114,50.0,20.05,19.96,90.01,
vae_wgan_sample_1115,50.0,4.88,19.56,74.44,
vae_wgan_sample_1116,50.0,19.84,19.92,89.76,
vae_wgan_sample_1117,50.0,20.04,19.96,90.0,
vae_wgan_sample_1118,50.0,6.54,19.96,76.5,
vae_wgan_sample_1119,50.0,4.75,19.92,74.67,
vae_wgan_sample_111,50.0,3.56,19.92,73.48,
vae_wgan_sample_1120,50.0,19.72,19.92,89.64,
vae_wgan_sample_1121,50.0,5.75,19.92,75.67,
vae_wgan_sample_1122,50.0,5.59,19.96,75.55,
vae_wgan_sample_1123,50.0,19.73,19.96,89.69,
vae_wgan_sample_1124,50.0,4.72,19.96,74.68,
vae_wgan_sample_1125,50.0,5.15,19.88,75.03,
vae_wgan_sample_1126,50.0,19.76,19.96,89.72,
vae_wgan_sample_1127,50.0,6.96,19.96,76.92,
vae_wgan_sample_1128,50.0,5.52,18.92,74.44,
vae_wgan_sample_1129,50.0,20.5,19.72,90.22,
vae_wgan_sample_112,50.0,4.04,18.4,72.44,
vae_wgan_sample_1130,50.0,6.78,18.56,75.34,
vae_wgan_sample_1131,50.0,21.35,19.96,91.31,
vae_wgan_sample_1132,50.0,19.64,19.92,89.56,
vae_wgan_sample_1133,50.0,19.88,19.92,89.8,
vae_wgan_sample_1134,50.0,20.62,19.96,90.58,
vae_wgan_sample_1135,50.0,20.17,19.96,90.13,
vae_wgan_sample_1136,50.0,19.99,19.72,89.71,
vae_wgan_sample_1137,50.0,5.92,19.96,75.88,
vae_wgan_sample_1138,50.0,5.03,19.96,74.99,
vae_wgan_sample_1139,50.0,2.48,19.92,72.4,
vae_wgan_sample_113,50.0,4.88,19.96,74.84,
vae_wgan_sample_1140,50.0,4.64,19.96,74.6,
vae_wgan_sample_1141,50.0,6.58,19.92,76.5,
vae_wgan_sample_1142,50.0,20.57,19.92,90.49,
vae_wgan_sample_1143,50.0,4.27,19.92,74.19,
vae_wgan_sample_1144,50.0,3.63,19.92,73.55,
vae_wgan_sample_1145,50.0,5.55,19.96,75.51,
vae_wgan_sample_1146,50.0,5.7,19.92,75.62,
vae_wgan_sample_1147,50.0,6.06,19.48,75.54,
vae_wgan_sample_1148,50.0,19.13,19.96,89.09,
vae_wgan_sample_1149,50.0,19.52,19.96,89.48,
vae_wgan_sample_114,50.0,5.26,19.92,75.18,
vae_wgan_sample_1150,50.0,4.34,19.84,74.18,
vae_wgan_sample_1151,50.0,5.78,19.92,75.7,
vae_wgan_sample_1152,50.0,4.91,19.96,74.87,
vae_wgan_sample_1153,50.0,5.84,19.96,75.8,
vae_wgan_sample_1154,50.0,6.03,19.92,75.95,
vae_wgan_sample_1155,50.0,5.72,19.32,75.04,
vae_wgan_sample_1156,50.0,19.35,19.96,89.31,
vae_wgan_sample_1157,50.0,6.73,19.76,76.49,
vae_wgan_sample_1158,50.0,5.6,19.2,74.8,
vae_wgan_sample_1159,50.0,19.46,19.96,89.42,
vae_wgan_sample_115,50.0,20.62,19.96,90.58,
vae_wgan_sample_1160,50.0,18.94,19.88,88.82,
vae_wgan_sample_1161,50.0,20.07,19.96,90.03,
vae_wgan_sample_1162,50.0,19.67,19.92,89.59,
vae_wgan_sample_1163,50.0,20.73,19.96,90.69,
vae_wgan_sample_1164,50.0,5.64,19.72,75.36,
vae_wgan_sample_1165,50.0,19.73,19.92,89.65,
vae_wgan_sample_1166,50.0,5.5,19.92,75.42,
vae_wgan_sample_1167,50.0,19.85,19.96,89.81,
vae_wgan_sample_1168,50.0,19.31,19.96,89.27,
vae_wgan_sample_1169,50.0,20.39,19.96,90.35,
vae_wgan_sample_116,50.0,20.28,19.96,90.24,
vae_wgan_sample_1170,50.0,20.16,19.96,90.12,
vae_wgan_sample_1171,50.0,4.44,19.92,74.36,
vae_wgan_sample_1172,50.0,5.71,19.16,74.87,
vae_wgan_sample_1173,50.0,5.4,18.88,74.28,
vae_wgan_sample_1174,50.0,19.67,19.96,89.63,
vae_wgan_sample_1175,50.0,20.28,19.92,90.2,
vae_wgan_sample_1176,50.0,5.69,19.92,75.61,
vae_wgan_sample_1177,50.0,5.15,19.96,75.11,
vae_wgan_sample_1178,50.0,6.0,19.96,75.96,
vae_wgan_sample_1179,50.0,6.59,19.96,76.55,
vae_wgan_sample_117,50.0,20.09,19.68,89.77,
vae_wgan_sample_1180,50.0,18.59,19.92,88.51,
vae_wgan_sample_1181,50.0,5.0,19.96,74.96,
vae_wgan_sample_1182,50.0,20.2,19.96,90.16,
vae_wgan_sample_1183,50.0,19.16,19.6,88.76,
vae_wgan_sample_1184,50.0,5.24,19.44,74.68,
vae_wgan_sample_1185,50.0,20.11,19.92,90.03,
vae_wgan_sample_1186,50.0,20.35,20,90.35,
vae_wgan_sample_1187,50.0,5.07,19.96,75.03,
vae_wgan_sample_1188,50.0,18.42,19.92,88.34,
vae_wgan_sample_1189,50.0,19.83,19.92,89.75,
vae_wgan_sample_118,50.0,7.06,20,77.06,
vae_wgan_sample_1190,50.0,19.86,19.92,89.78,
vae_wgan_sample_1191,50.0,5.27,19.96,75.23,
vae_wgan_sample_1192,50.0,5.82,19.64,75.46,
vae_wgan_sample_1193,50.0,5.27,19.96,75.23,
vae_wgan_sample_1194,50.0,5.37,19.64,75.01,
vae_wgan_sample_1195,50.0,3.93,19.56,73.49,
vae_wgan_sample_1196,50.0,4.52,19.96,74.48,
vae_wgan_sample_1197,50.0,6.41,19.92,76.33,
vae_wgan_sample_1198,50.0,4.82,19.36,74.18,
vae_wgan_sample_1199,50.0,4.66,19.16,73.82,
vae_wgan_sample_119,50.0,5.66,19.68,75.34,
vae_wgan_sample_11,50.0,5.79,19.92,75.71,
vae_wgan_sample_1200,50.0,4.85,19.96,74.81,
vae_wgan_sample_1201,50.0,19.5,19.96,89.46,
vae_wgan_sample_1202,50.0,19.58,19.92,89.5,
vae_wgan_sample_1203,50.0,5.02,19.52,74.54,
vae_wgan_sample_1204,50.0,6.83,20,76.83,
vae_wgan_sample_1205,50.0,6.7,19.96,76.66,
vae_wgan_sample_1206,50.0,21.61,19.96,91.57,
vae_wgan_sample_1207,50.0,4.76,19.92,74.68,
vae_wgan_sample_1208,50.0,5.87,19.96,75.83,
vae_wgan_sample_1209,50.0,5.78,19.68,75.46,
vae_wgan_sample_120,50.0,20.98,19.92,90.9,
vae_wgan_sample_1210,50.0,6.38,19.6,75.98,
vae_wgan_sample_1211,50.0,19.16,19.88,89.04,
vae_wgan_sample_1212,50.0,20.34,19.92,90.26,
vae_wgan_sample_1213,50.0,3.8,19.88,73.68,
vae_wgan_sample_1214,50.0,5.53,19.6,75.13,
vae_wgan_sample_1215,50.0,19.83,19.92,89.75,
vae_wgan_sample_1216,50.0,6.23,19.96,76.19,
vae_wgan_sample_1217,50.0,20.0,19.92,89.92,
vae_wgan_sample_1218,50.0,19.78,19.92,89.7,
vae_wgan_sample_1219,50.0,20.5,19.92,90.42,
vae_wgan_sample_121,50.0,19.25,19.92,89.17,
vae_wgan_sample_1220,50.0,20.94,19.96,90.9,
vae_wgan_sample_1221,50.0,19.47,19.56,89.03,
vae_wgan_sample_1222,50.0,5.17,19.96,75.13,
vae_wgan_sample_1223,50.0,5.57,19.96,75.53,
vae_wgan_sample_1224,50.0,20.24,19.96,90.2,
vae_wgan_sample_1225,50.0,5.79,19.88,75.67,
vae_wgan_sample_1226,50.0,5.17,19.96,75.13,
vae_wgan_sample_1227,50.0,20.33,19.92,90.25,
vae_wgan_sample_1228,50.0,5.67,19.92,75.59,
vae_wgan_sample_1229,50.0,5.58,19.96,75.54,
vae_wgan_sample_122,50.0,20.08,19.96,90.04,
vae_wgan_sample_1230,50.0,20.26,19.96,90.22,
vae_wgan_sample_1231,50.0,6.07,18.4,74.47,
vae_wgan_sample_1232,50.0,20.13,19.88,90.01,
vae_wgan_sample_1233,50.0,5.0,19.96,74.96,
vae_wgan_sample_1234,50.0,4.65,19.96,74.61,
vae_wgan_sample_1235,50.0,20.5,19.92,90.42,
vae_wgan_sample_1236,50.0,19.78,19.92,89.7,
vae_wgan_sample_1237,50.0,6.98,19.24,76.22,
vae_wgan_sample_1238,50.0,6.34,18.76,75.1,
vae_wgan_sample_1239,50.0,21.41,19.92,91.33,
vae_wgan_sample_123,50.0,5.46,19.92,75.38,
vae_wgan_sample_1240,50.0,1.98,19.92,71.9,
vae_wgan_sample_1241,50.0,5.0,19.8,74.8,
vae_wgan_sample_1242,50.0,20.61,19.96,90.57,
vae_wgan_sample_1243,50.0,21.74,19.96,91.7,
vae_wgan_sample_1244,50.0,6.99,20,76.99,
vae_wgan_sample_1245,50.0,5.44,19.52,74.96,
vae_wgan_sample_1246,50.0,19.32,19.96,89.28,
vae_wgan_sample_1247,50.0,6.94,19.28,76.22,
vae_wgan_sample_1248,50.0,4.96,19.96,74.92,
vae_wgan_sample_1249,50.0,20.54,19.96,90.5,
vae_wgan_sample_124,50.0,5.03,19.96,74.99,
vae_wgan_sample_1250,50.0,17.59,19.68,87.27,
vae_wgan_sample_1251,50.0,5.2,19.92,75.12,
vae_wgan_sample_1252,50.0,20.83,19.96,90.79,
vae_wgan_sample_1253,50.0,19.54,19.92,89.46,
vae_wgan_sample_1254,50.0,3.9,19.96,73.86,
vae_wgan_sample_1255,50.0,4.51,19.96,74.47,
vae_wgan_sample_1256,50.0,6.81,20,76.81,
vae_wgan_sample_1257,50.0,20.55,19.92,90.47,
vae_wgan_sample_1258,50.0,5.4,19.96,75.36,
vae_wgan_sample_1259,50.0,20.91,19.96,90.87,
vae_wgan_sample_125,50.0,3.62,19.92,73.54,
vae_wgan_sample_1260,50.0,19.74,19.96,89.7,
vae_wgan_sample_1261,50.0,21.04,19.96,91.0,
vae_wgan_sample_1262,50.0,21.37,19.96,91.33,
vae_wgan_sample_1263,50.0,20.56,19.96,90.52,
vae_wgan_sample_1264,50.0,5.18,19.92,75.1,
vae_wgan_sample_1265,50.0,5.18,19.92,75.1,
vae_wgan_sample_1266,50.0,20.29,19.96,90.25,
vae_wgan_sample_1267,50.0,21.08,19.96,91.04,
vae_wgan_sample_1268,50.0,20.94,20,90.94,
vae_wgan_sample_1269,50.0,5.67,19.36,75.03,
vae_wgan_sample_126,50.0,20.02,19.84,89.86,
vae_wgan_sample_1270,50.0,19.71,20,89.71,
vae_wgan_sample_1271,50.0,19.76,19.96,89.72,
vae_wgan_sample_1272,50.0,5.11,19.56,74.67,
vae_wgan_sample_1273,50.0,19.97,19.92,89.89,
vae_wgan_sample_1274,48.8,1.48,19.88,70.16,
vae_wgan_sample_1275,50.0,19.94,19.96,89.9,
vae_wgan_sample_1276,50.0,5.41,19.04,74.45,
vae_wgan_sample_1277,50.0,20.11,19.96,90.07,
vae_wgan_sample_1278,50.0,5.05,19.92,74.97,
vae_wgan_sample_1279,50.0,5.82,19.96,75.78,
vae_wgan_sample_127,50.0,19.98,19.92,89.9,
vae_wgan_sample_1280,50.0,21.29,19.92,91.21,
vae_wgan_sample_1281,50.0,6.15,19.64,75.79,
vae_wgan_sample_1282,50.0,5.41,19.08,74.49,
vae_wgan_sample_1283,50.0,6.0,19.52,75.52,
vae_wgan_sample_1284,50.0,5.83,19.92,75.75,
vae_wgan_sample_1285,50.0,20.2,19.96,90.16,
vae_wgan_sample_1286,50.0,5.8,19.72,75.52,
vae_wgan_sample_1287,50.0,5.53,19.92,75.45,
vae_wgan_sample_1288,50.0,5.29,19.44,74.73,
vae_wgan_sample_1289,50.0,5.27,19.96,75.23,
vae_wgan_sample_128,50.0,18.73,20,88.73,
vae_wgan_sample_1290,50.0,5.76,19.92,75.68,
vae_wgan_sample_1291,50.0,19.84,19.96,89.8,
vae_wgan_sample_1292,50.0,5.82,19.52,75.34,
vae_wgan_sample_1293,50.0,4.76,19.64,74.4,
vae_wgan_sample_1294,50.0,20.96,19.96,90.92,
vae_wgan_sample_1295,50.0,20.41,19.92,90.33,
vae_wgan_sample_1296,50.0,20.94,19.92,90.86,
vae_wgan_sample_1297,50.0,5.22,19.96,75.18,
vae_wgan_sample_1298,50.0,4.83,19.92,74.75,
vae_wgan_sample_1299,50.0,15.87,19.96,85.83,
vae_wgan_sample_129,50.0,20.33,19.96,90.29,
vae_wgan_sample_12,50.0,2.57,19.96,72.53,
vae_wgan_sample_1300,50.0,19.85,19.96,89.81,
vae_wgan_sample_1301,50.0,4.55,19.96,74.51,
vae_wgan_sample_1302,50.0,4.77,19.32,74.09,
vae_wgan_sample_1303,50.0,20.07,19.96,90.03,
vae_wgan_sample_1304,50.0,20.3,19.96,90.26,
vae_wgan_sample_1305,50.0,5.79,19.92,75.71,
vae_wgan_sample_1306,50.0,4.68,19.96,74.64,
vae_wgan_sample_1307,50.0,5.15,19.96,75.11,
vae_wgan_sample_1308,50.0,20.55,19.8,90.35,
vae_wgan_sample_1309,50.0,21.01,19.92,90.93,
vae_wgan_sample_130,50.0,5.55,19.96,75.51,
vae_wgan_sample_1310,50.0,2.36,19.96,72.32,
vae_wgan_sample_1311,50.0,5.77,19.52,75.29,
vae_wgan_sample_1312,50.0,19.34,19.96,89.3,
vae_wgan_sample_1313,50.0,20.86,19.96,90.82,
vae_wgan_sample_1314,50.0,5.41,19.96,75.37,
vae_wgan_sample_1315,50.0,19.85,19.96,89.81,
vae_wgan_sample_1316,50.0,20.72,19.92,90.64,
vae_wgan_sample_1317,50.0,3.16,19.92,73.08,
vae_wgan_sample_1318,50.0,5.92,19.96,75.88,
vae_wgan_sample_1319,50.0,20.56,19.92,90.48,
vae_wgan_sample_131,50.0,21.24,19.92,91.16,
vae_wgan_sample_1320,50.0,5.51,19.76,75.27,
vae_wgan_sample_1321,50.0,20.79,19.92,90.71,
vae_wgan_sample_1322,50.0,20.04,19.96,90.0,
vae_wgan_sample_1323,50.0,20.14,19.96,90.1,
vae_wgan_sample_1324,50.0,19.8,19.92,89.72,
vae_wgan_sample_1325,50.0,4.99,19.04,74.03,
vae_wgan_sample_1326,50.0,5.41,19.92,75.33,
vae_wgan_sample_1327,50.0,6.11,19.96,76.07,
vae_wgan_sample_1328,50.0,5.69,19.56,75.25,
vae_wgan_sample_1329,50.0,5.05,18.92,73.97,
vae_wgan_sample_132,50.0,5.43,19.92,75.35,
vae_wgan_sample_1330,50.0,20.26,19.76,90.02,
vae_wgan_sample_1331,50.0,5.14,19.96,75.1,
vae_wgan_sample_1332,50.0,4.5,19.88,74.38,
vae_wgan_sample_1333,50.0,6.32,19.24,75.56,
vae_wgan_sample_1334,50.0,6.61,19.88,76.49,
vae_wgan_sample_1335,50.0,5.57,19.92,75.49,
vae_wgan_sample_1336,50.0,5.56,19.68,75.24,
vae_wgan_sample_1337,50.0,5.77,19.64,75.41,
vae_wgan_sample_1338,50.0,20.03,19.96,89.99,
vae_wgan_sample_1339,50.0,4.33,19.96,74.29,
vae_wgan_sample_133,50.0,4.66,19.28,73.94,
vae_wgan_sample_1340,50.0,21.2,19.96,91.16,
vae_wgan_sample_1341,50.0,2.42,19.68,72.1,
vae_wgan_sample_1342,50.0,5.03,19.92,74.95,
vae_wgan_sample_1343,50.0,5.33,20,75.33,
vae_wgan_sample_1344,50.0,4.9,19.92,74.82,
vae_wgan_sample_1345,50.0,6.37,19.88,76.25,
vae_wgan_sample_1346,50.0,20.04,19.92,89.96,
vae_wgan_sample_1347,50.0,5.53,19.96,75.49,
vae_wgan_sample_1348,50.0,5.5,19.92,75.42,
vae_wgan_sample_1349,50.0,5.39,19.92,75.31,
vae_wgan_sample_134,50.0,20.85,19.96,90.81,
vae_wgan_sample_1350,50.0,20.94,19.96,90.9,
vae_wgan_sample_1351,50.0,17.97,19.96,87.93,
vae_wgan_sample_1352,50.0,4.91,19.96,74.87,
vae_wgan_sample_1353,50.0,20.38,19.32,89.7,
vae_wgan_sample_1354,50.0,19.14,19.96,89.1,
vae_wgan_sample_1355,50.0,5.24,20,75.24,
vae_wgan_sample_1356,50.0,19.98,19.96,89.94,
vae_wgan_sample_1357,50.0,20.85,19.96,90.81,
vae_wgan_sample_1358,50.0,3.35,19.96,73.31,
vae_wgan_sample_1359,50.0,17.52,19.96,87.48,
vae_wgan_sample_135,50.0,19.39,19.96,89.35,
vae_wgan_sample_1360,50.0,5.25,19.96,75.21,
vae_wgan_sample_1361,50.0,19.67,19.92,89.59,
vae_wgan_sample_1362,50.0,19.79,19.92,89.71,
vae_wgan_sample_1363,50.0,20.01,19.8,89.81,
vae_wgan_sample_1364,50.0,5.73,19.72,75.45,
vae_wgan_sample_1365,50.0,5.24,19.96,75.2,
vae_wgan_sample_1366,50.0,20.64,19.6,90.24,
vae_wgan_sample_1367,50.0,5.02,19.96,74.98,
vae_wgan_sample_1368,50.0,6.0,19.96,75.96,
vae_wgan_sample_1369,50.0,19.69,19.92,89.61,
vae_wgan_sample_136,50.0,5.56,19.84,75.4,
vae_wgan_sample_1370,50.0,4.73,19.96,74.69,
vae_wgan_sample_1371,50.0,20.37,19.96,90.33,
vae_wgan_sample_1372,50.0,5.74,19.96,75.7,
vae_wgan_sample_1373,50.0,5.23,19.96,75.19,
vae_wgan_sample_1374,50.0,5.33,19.96,75.29,
vae_wgan_sample_1375,50.0,20.35,19.08,89.43,
vae_wgan_sample_1376,50.0,19.43,19.92,89.35,
vae_wgan_sample_1377,50.0,19.53,19.92,89.45,
vae_wgan_sample_1378,50.0,19.96,19.96,89.92,
vae_wgan_sample_1379,50.0,4.42,19.92,74.34,
vae_wgan_sample_137,50.0,3.85,19.92,73.77,
vae_wgan_sample_1380,50.0,20.84,19.92,90.76,
vae_wgan_sample_1381,50.0,17.3,19.96,87.26,
vae_wgan_sample_1382,50.0,5.57,19.96,75.53,
vae_wgan_sample_1383,50.0,6.1,19.68,75.78,
vae_wgan_sample_1384,50.0,19.16,19.84,89.0,
vae_wgan_sample_1385,50.0,19.48,19.96,89.44,
vae_wgan_sample_1386,50.0,5.39,19.56,74.95,
vae_wgan_sample_1387,50.0,4.8,20,74.8,
vae_wgan_sample_1388,50.0,5.44,19.52,74.96,
vae_wgan_sample_1389,50.0,21.39,19.56,90.95,
vae_wgan_sample_138,50.0,5.58,19.32,74.9,
vae_wgan_sample_1390,50.0,5.01,19.92,74.93,
vae_wgan_sample_1391,50.0,21.39,19.96,91.35,
vae_wgan_sample_1392,50.0,4.38,19.92,74.3,
vae_wgan_sample_1393,50.0,21.43,19.76,91.19,
vae_wgan_sample_1394,50.0,2.52,19.56,72.08,
vae_wgan_sample_1395,50.0,20.65,19.96,90.61,
vae_wgan_sample_1396,50.0,19.94,19.96,89.9,
vae_wgan_sample_1397,50.0,6.18,19.92,76.1,
vae_wgan_sample_1398,50.0,19.75,19.96,89.71,
vae_wgan_sample_1399,50.0,2.75,19.16,71.91,
vae_wgan_sample_139,50.0,18.79,19.92,88.71,
vae_wgan_sample_13,50.0,5.18,19.92,75.1,
vae_wgan_sample_1400,50.0,5.06,19.96,75.02,
vae_wgan_sample_1401,50.0,19.98,19.96,89.94,
vae_wgan_sample_1402,50.0,6.46,19.56,76.02,
vae_wgan_sample_1403,50.0,5.74,20,75.74,
vae_wgan_sample_1404,50.0,19.26,19.92,89.18,
vae_wgan_sample_1405,50.0,5.07,19.92,74.99,
vae_wgan_sample_1406,50.0,6.04,19.6,75.64,
vae_wgan_sample_1407,50.0,19.91,19.44,89.35,
vae_wgan_sample_1408,50.0,19.96,19.96,89.92,
vae_wgan_sample_1409,50.0,20.05,19.92,89.97,
vae_wgan_sample_140,50.0,5.04,19.52,74.56,
vae_wgan_sample_1410,50.0,4.18,19.92,74.1,
vae_wgan_sample_1411,50.0,5.18,19.48,74.66,
vae_wgan_sample_1412,50.0,2.67,19.92,72.59,
vae_wgan_sample_1413,50.0,5.68,19.96,75.64,
vae_wgan_sample_1414,50.0,5.12,19.96,75.08,
vae_wgan_sample_1415,50.0,6.1,19.84,75.94,
vae_wgan_sample_1416,50.0,19.19,19.36,88.55,
vae_wgan_sample_1417,50.0,6.47,20,76.47,
